address,in_degree,out_degree
0xae494420ed53e131b0c08f969f87fe8db7b18ca5,1,0
0xdf6a546fcfddd424c938804cf5026fbaaeb9c2cb,1,1
0x3d64d889125b723b5b6f26c0bb46428054f1ccaf,1,1
0xd620ff1c757dfdcec77657e2134f7ecb9214f5dc,1,0
0x01d87729ede11f01012df91798aea491c31413bd,1,1
0xfa10e874d3670c0c7bfdf74ea13ceeab4586a931,0,1
0x9d8260667168efa7cecad815b6f970b99ece4dc4,1,1
0x4cb450b131529d58893d17771f584c8820038f98,1,0
0x86215b03a5f28633c0bd73be308590da72b25440,2,1
0x42c5f6fb7b7c937d78544b30c653aeab93331cc7,1,0
0x0494ec273ef3c44095dd8d858e95ed788f0b255d,2,1
0xf72fdaefae281f0f7a85dbbefdb19726555b4634,1,0
0x40e336e8067d245df450659605f3a8e2c8284e6e,1,1
0x7d2b79c9cd311a05e721c966f011da0089ff5567,1,0
0x973a315fa646d7509106e27eea674ec8560d424e,1,1
0xf3fbeaccd1802ed17e578935028df583f00107f3,1,1
0xf00b465707d5c78e286fd44664e70a4bea88826c,1,1
0x1db5c86cea99a8685210970ec12a545bf7a4128b,1,1
0xc36442b4a4522e871399cd717abdd847ab11fe88,1,0
0x8eb06787ce3e1e390a90643aaeadf99fcbcd61e4,1,1
0x877f65675f34f869d3563e2f38f1ba7c41bea103,1,0
0xe4de1f9c05f8b240ccd2374b61ac67cb567e5907,1,1
0x179924d3382c742faf7fef6dfc68b8a84e58b5e8,1,1
0xcd71f71adfab2f441c88a7f2ae6266288f914427,1,0
0x3beaa69a2efb91fd45c4431fde363d5c25da8d5b,1,1
0xb7d145eabd8ae9f7d90bf95183abf803f26adc02,1,1
0xf4894165ae47d65c70d9ce84988095860ac3f912,1,0
0x3744fb56ce82944fed651be11e0925cd5ced3bb3,1,0
0x42e5a959f3ab681aaa13de58a897ca2080544d93,1,0
0x82d4a616ccae93387c9f32a52982fd037c298a23,1,1
0x79a7f69fac8a2b94196b7868aa4daacb2eb5df35,1,0
0x781b3a8ef5be3252596061477376e72e8274600e,1,1
0x3fdfcc2d06f56a56f5d48956f1fa865c2bbf0a80,1,0
0x41631d3773754e4986feadeaa9be07b3fd91ed7d,1,0
0xf2b6a6fe31b7a3a0b5aac20a6dc178228860e236,1,1
0x349ee2afc96a25666e3ef9a2fcebc51387424649,1,1
0x46b7d0444f684482a342426e1516e54ccca410f5,1,1
0xfe37736726bcbb7ec714835f7464cdca31b7601b,1,1
0x6b67b2a6f42faec0050dd1e396952a90b6bf25b9,1,1
0x1e7c6376dbe085abe953e57b5dbe33ce51d3f371,0,1
0x9ecbb3f346d7a0cdb4d80ca096787366bbe78395,1,1
0xf1181727cab6b9754321b8fc3f40e99c3dad7925,1,1
0x9461adf492ba31545e18c5e79237874786a11209,1,1
0x79cd99f6e57f1a231deb53d9e6780f7d3c09c5a6,1,1
0x325e300a9424b11c03aa79a1c4af7899a976d7b3,1,1
0x404adc660bfba5dfaac0089f2f0de566e7c24b20,1,1
0xa40cb1f7964d0f74602c25cc7216ac5cf7a02b93,1,1
0x45b7ed7b87aabe8cc19507f71a5aac7267695a87,1,1
0xbebf58f58ad16dccb5cab024282a5e08cb4c0b88,1,1
0x6190fe06b770b1d5d7efb3f66630b5c2149cd436,1,1
0x2406317413f5d5811f3b84990b29a01caff6c793,1,2
0xb4576032ea2fee15e73f0343968e00b06601a87c,1,1
0x9d4777b89b33cf67c45cb19e9e4518d5c94a8d97,1,1
0x8d0508d76456238ee60c91899ab7edc0c56ac3f9,1,1
0xe888b31059f7f3bac548bdd49920fb5cd18f166d,1,1
0x5c632e6ffdcb853cb3ac40bcb9801aa5ab821474,1,1
0x6ce045d0c8f51eefbc08bd574832b1a199edb3ee,1,0
0x1b5a4ef579605a41f51cbafae0f96cd68446c0f7,1,0
0x24b53deb76b53ddb5252a515007e1900e6c145da,0,1
0x9f24c3f4fd585fcb84e57d0ec5761f46b9383a87,1,1
0x9b7e7faa37ac3c3622f5ebd927cca43288ada7a5,1,1
0xce4935fcaf6f4a672920461619cca1e85f1ba83a,1,1
0xdca010f1a3c9bcbe13a79ef7288a87600489f4c4,1,1
0x9ddc502c8bb5a06d683ad55a0e79221f98e5b86f,1,1
0x385815273653b423136653387c5d7fe817039507,1,1
0x35a45acc0f4c2ce6b8de8cbf3801199f8816ed20,1,1
0xca60443d5042c34dfdf3f009c1f52b3b92d1a30e,1,0
0xdd1982d6a29c7500a9d2489e9aacd4518b76a6b5,1,0
0x469325ff9c63548eebfd1a0fb6cab04554526eb1,1,1
0x6826b98828616012a25d086c2eb9ee35e7c37cc7,1,1
0xe6ab13927b5a6c9016f08cc3ecb1249acb34ca79,1,0
0x5d3fce9897cd4928ab9f42289bb48a0d35f319b9,1,1
0x836d83226ae22e772fc3aa2c87a1445dce4706ac,1,1
0xce279b25e483621d338fdc09c2a4ed9823a192ab,1,1
0xf9456838e50689c9a12cf89e9933412a3df2bc85,1,0
0xe2c643fd3d397f9fcf39c72dbc1c8597eb5f45c1,1,1
0xa3404f072959d65d77cd03afcd633b9c96efcf4f,1,0
0xbdfae473eddd87119d29c72ced3340b0e4f66cbf,1,1
0x6784040308700940143268f4968fd0f95d1f49cb,1,0
0x1f179e5ab76252f3923e1ebfd18ddec33070d890,1,1
0x95bf267f907d494b6367dce168b4551363c28d6c,1,1
0x04cc6ec928e4b243438a2f3ecb1c895025e8d77c,1,1
0x536a366c559f05d840f55eb9f3a99fd23f8329a2,1,0
0xb8305a3e7b213274557b4b5b1fb2da44e28fcd79,1,1
0x7f0bdc5a996df970e3d65e67229c63b95ec9bfdb,1,0
0x11a1c8f867643289d6e244d1a6cea5be16c1565d,1,1
0xc9e7c49103fdeacc75c91f0506f412c2e2875d22,1,1
0x362e68731df88d01cd690116ab1d8be0e490aba5,1,1
0x861f1da081407744617a6a4190f7eddb832a65ed,1,1
0x9e59df7464420e9d0c982bb837b5213c0e0d5c86,1,1
0xbda420aa37e4f1bfe2a3e4741dd5b36bc3c7334d,1,3
0x17aa31c11f7a0c9f75fd908475b79bf1adab6246,1,0
0x600166f6965dd524ff7eb67a64b6498f7a87ba84,1,1
0xab5cc6e98a3cc6849c14fa8eb636e0f08b3502e1,1,1
0x6cb264194af62ecde83c3e13aefcb7e2a70b0bfe,1,0
0x6b82694f6b9254da8cdb11be621f30e04dab0fd2,1,0
0xa78e65c53b7999657cf22ac419e530302b2ae0e9,1,1
0xc8f42e18738fdabc2d39a35f01b94c285091c778,1,1
0xed5896728b07992c836b1b9ade914ff53768d7b4,2,1
0xdc699378921d000ec183a3ad647c67929bd556b8,1,1
0x14098116a4bfde637ae17b3654d56270a0ace66b,1,1
0x8d1f2e641ac39c530a0ac0bc0c8c9ffc6c744965,1,1
0xf7381b006db38880961c411f50b8078155dbade3,1,0
0xe2334c419ad09d9fb55e6388cab5478ee56006b2,1,0
0xaffb622d6dd77e750d67bd213d37526275eab226,1,1
0xc0845dd58f967ed58db01183a48d915d8c3b2f6f,1,1
0x3f6df9f528db4cda10c369561b8525b86bafc89c,1,0
0xc0ad8dbd717e5ad235b4f964c6376c4ed6f6786d,1,1
0x18e3f1786acc10c69f00573ed2ebdeaf241fcf6d,1,1
0xba6a90ad0aa00d4dd42a2305d261c91111556f79,1,0
0xfc34e0c170ceb33e11b833d998e2b9f2f31617a5,1,1
0x27f246c1ffefc2967c0dbb6eda9e0028d26b97e7,1,1
0xc0682a67893585ce77cc0111c25dce8d80ed4c79,1,1
0x876785495defe515257d25269c7487b5139d635e,1,1
0xa99b20c140d18749ddd73cd878a10abb8ee5ea0d,1,1
0xa5f5b412d2c81c09f38b6b21d5475bd399a004e9,2,2
0x0b614b64713da24aec97c1ea7a471ecba3f45658,1,1
0x69b62b45b74e65ea884b3e0c006116b35716c55d,1,1
0x0b2059b7501f5c1fa65f2f77d57bcb0495b6ac4a,1,0
0x11b53d1dac74f1038a63e12651e5c4341fc19d5f,1,1
0x6f11228ee83e72c457926733f377c4786c3a88d3,1,0
0xbfe27718af6a33ad9ab2a86d4855b97c08f91e6e,1,1
0x0eddd215e6b2a7ea600ab2806395e8df913adf19,1,1
0xd1f8df3e158e93e9bae00bb8b0f78485ea816862,1,1
0x879d24d80705ffd30e500640a1f1f1d0008ac005,1,0
0x41fd593bcda5600400be691ca0263da6f4121b62,1,1
0xe362ebdac98f4afc684ef37ee73cd9b3c03bdd38,1,1
0x363491340f65969c8d9ec1e541b24fe167c0b26a,1,1
0x76060a4dfa2bd42d9f217779f8acd7a2af8cef48,2,0
0xf9a3ea4d32d9da0e85d2730f03ab6429799c583e,1,0
0x3c15fafe0f41513550ba9862a0d573bb3202adfc,1,1
0x5dec2f45b7ee5e2cc23d74b87c1eb8887e45cee1,1,1
0x6a864999a58b0fbc22cd69a2e2bfc89b6d34e2c4,1,1
0x1114757876b8a62cad59e87ca0961c4708da0dff,1,1
0x7d434f63a355ec8c4c223788a137954aebaa4ce6,1,0
0x50fd571499c36c42e87b7311f991498dcdac14e8,1,1
0x84116213298a41889e13a248d366ec65801b2fef,1,0
0xeda403617273eee8299a8a57b74020852a6fac44,1,0
0xb911c6e176d87cb1074928c8cccf317cc7c046da,1,0
0x11c1ba438e92ca80d10e7b1c4dc38c7900f7f8e4,1,0
0x4e32ac23a899e312753ad3e2d87540e0e23e238f,1,0
0x239ce6d4e4cc910261bedf95edbbddeb00848982,2,1
0x4031f69dd19a621bdebb4350ca072c5017750aab,2,1
0x0a4d85a8f4be63d2e69848952d0f0077dc81b7eb,1,1
0x8df252da894db4ab205c1b4b8769eec0522f49af,1,2
0x49cd9ed978b2a2b9719425280b5f994beeaeacd6,4,1
0xed57abec694214df5382a5dcd241f14ec0cf9a86,3,1
0x2543ad7434c788f7913d6701403848ee0e1f9062,1,1
0xc8e196c813a075b4fb80cbf68da5dbc988a8997d,2,1
0x29721e353141729f746951f5a0a1e8a554c41a8b,1,1
0x8b4a58c83fbeb55413a30872cc2962bcc2c15840,1,1
0x057859428738bbfb06eaeb978d22d2a98b986897,1,1
0xfd46ed5e385aa923c89d53fb7827b35d08f959c5,1,1
0x99aa90c6f2131a7b4698857a615e747854e2e891,3,1
0x8efd24a76dd1108c8c4e1c4f3bd107e28af95ac1,1,0
0x36feb704c4a7b128987560a3a9343ece79a6c8ff,1,0
0x0f8f6bfb49d5ccfc09e30118a9243ba56b90e98d,1,1
0x58ace26b8d0e57698de3c90012ef44c3159a28c4,1,1
0x3e959300fdd213d273ed1e72b246af1a66b71fbf,1,1
0x0e88ecea733137477ad7fae16b3d22a3e7eb975b,2,1
0x7ee277a3b038ca81cd0d774b2f41fa6a3d3c807e,1,1
0x142b5131568a095ff12eaecc6e7fd2e94e049917,1,1
0xa13a1bf5d103093de2f0601c546ca3071140410f,1,1
0x8bbcd5ff10cce0aaea3c3aa5b645165962da6a4c,1,1
0x465f0c14cd86d362aef431f70c8b53980818d887,1,0
0xd78a2b81e75c963e2aed79e027bb05c3f352a936,1,1
0x13bd0eb524525cb2bbb18632ee21c65853facc91,1,0
0xc7573dc6ecd11a5b6f5da6037b2cfeb9132a413e,1,1
0x8e78034c898e88968498fccb2e2809b397cc7d33,1,1
0x0781b718ff284f8c2a40bae1274751de45593e10,1,1
0x5687b652f24ecc54b095f2c19ea336b38a10b730,1,1
0x14ead4f56dda5c0c23ccd8e4869175894de79523,1,1
0x1bfb7aa30a7deb115e2960cbf18c578f279ead2c,1,0
0xadec957f16069d47426cb3bd39c12c1ac0d9dfe4,1,1
0xa16c4cc55edea5dfae4c3f3943302b86455c641f,1,1
0xf1b2bd93c979930b158fbbf02ff51c972760128e,1,1
0xd97d4de7177b795085eb4553c24086bbc6ece983,1,0
0x67c56511a79cd1e7b42f5e97e4e704ffd96e5898,1,0
0xa5d2c0eb87a8c6d7ae6f2aa8a52cb2b6ae643bad,3,2
0x504ca9804704be2af5b4ff9587ae6151c9f03833,1,1
0xb810fd9921cca90c60f2d2a91beb13ad82a81d88,1,1
0x00000000003b3cc22af3ae1eac0440bcee416b40,1,1
0xcfbc21465014cd23762cef3197cfefa91f05f4e3,1,1
0x200e7c0d1fe0a58c846d393158c35ba5d60afc72,1,1
0xb28de84bd7cf6541060b90787d5e81c7039600d2,1,1
0x3a28db9041fd5c508da127d7171f53787476e5c8,1,0
0x4f97216b6e304575a19f1201d596c8ee543817a0,1,0
0x1ba65a907df9c4f77622e37efef695041e0eca45,1,0
0x2831643328b1f0dd422d8940f9eb64b8552373df,1,1
0x7809ca96adb17c9e2094ee6ebdbfa40fa1519003,1,1
0xada8081520025ef10b1c7098eff087e234619c72,1,1
0x28e041de5a82e4b3f99e34637d30d476b38c4d86,0,1
0xc00cda0b6450bd6b2c49a14a010eaf5ab63c6260,1,1
0x554a39173b383d82fc5209bd6d659dcee929c398,1,1
0xe25b1639280c7e4ad544b248a4c3b6728a7eb5a1,1,1
0x21f158648620fd1963477a2755bd7afb3400085c,1,1
0x155d14e94977ee56f04771a0916aec7d6f65c70a,1,2
0x66767c9fb3503bd95f4949cbba1b406bcf4a91b6,1,1
0x1c892643afd358c9e44c35ae53e16441e503a94d,1,0
0x10d79b7737aee4a0e59109fd2430d8653480754c,1,1
0x04ee90c2c833f199a83e6be8bc1781d69b75c3f3,1,1
0x2a5ed3ec5c5de71a4cb3880b6691d955d87250ce,0,1
0x65ffa153fafc10848eb2d1be4a493ad4e3100832,1,1
0x6f1aed3800294777e0d345466c0cf19929a2ecb0,1,1
0xb46dac5a86b9c0eedef9a23b8c726a6c26744d15,1,1
0x9bf9a944613aa1b14f11edfb6ff1f9b27065c952,1,1
0x20d031535228826dd3ace84535756199cc866b45,1,0
0x3b53689b5a0d8883b11fb8e3198b0d95be3f8d5b,1,1
0x14bb8e342c439689c600c95dbad5e26b5de29411,1,1
0xa9d380df271b71cb01f2b92a0c1e141647398972,1,1
0x4e57e1c8bf4d522096af0f907e9cd03b6828eced,1,1
0xa84b3f431fcb0ad1875c9e17c93b7d964c2036f0,1,0
0xcf4b5a04eba77eda7c9365d1ae234f5956343264,1,1
0x59faaff89c218669ad821a493be23d2e77e90285,1,1
0x024ddc0a6f454d1bb5e4dda12c70ed80c0daac3c,2,1
0xdc3814f39c6b84f117da7b8b77f0bb12c4641cb2,1,1
0x9aa266a887df2d11640fcbe63702f316d0826637,1,0
0xd8932d6b3d255dc9243292f35d35939d9ac7589a,1,2
0x19e6bdcf2351fa33ded9ef07f24bb040688d3974,1,1
0x78a4d15c6b2283a36d72ebe5f2c4ac840ea55c95,1,0
0x1528e998050fecab991cf3f1351d1b712a51e774,1,0
0x9c1a394be4d0cf271ee369bd7d006a4ea81022e2,1,1
0x702048a0791bdfdfeffc5357e05a0723366c1b06,1,0
0x15f6f123c3785bcc903b2acb3d97911bfeb19ead,1,1
0x09e10b396c367da54b84a12ec7468e14e59aca5c,1,1
0x9c3a248a7a38c6d0bc04be9b69bef1b6473fbd08,1,0
0xf3a67f2b9600c0c395b86747229bfcbf0273fd46,1,0
0x04b870e2f9d54260b95c1ed0e89442fa18d75567,1,1
0x62a305d61763845fe85d95aaa909d3fbe4fb2a3b,1,1
0x0dff3e9db33e9164216f7cd73eccec7c6d7f3165,1,1
0x9d6973c157c5e7f5338686b6817e5bed96cd7649,1,0
0x6ad18b3cee256641a453ce3816078cc636507f16,1,0
0x3fc824973d1dfe8fbbcb11ba68dd6a02bb4fca92,1,1
0x6470a2830d3bc17479dbadda28921884c2ff52b2,1,1
0x19770a898a4186b64ecf7f2caa85b92e6f2a546f,1,0
0xabc99d84e5bca559f0923d518c09af2efb75e6a1,1,0
0x30fc0fe9cb6b91aab872af80c16ce84598c68489,1,1
0x552b292120f439dd83917af7397ec849d61df87b,1,1
0xee374b03b50be41afeea687767a80230d6d5e29c,1,1
0x34f090e8a469db7fef44f678adc173913f19f471,1,1
0x87c06e799a2738fa8af50f66daa0d213623c3c80,1,1
0x441cc1712f95648743bc60272502e18ee020e924,1,0
0xadc5e233e2a2f8f1078993ede5998dad5159c27e,1,1
0x85caee2361a90056f60187789a0bca63ec93674f,1,1
0x5d8ccda9e6cab89a3dc9a782ec42d371c8631d28,1,1
0x035ecb4b3ef38a17f70ce4d57a1185d21e43060b,1,1
0x032b2609bb8432cc5c26b4f36768cd70e91971ce,1,1
0x50cd55b435615fe82cf2ab011be9a9a91f6329dd,1,0
0x92639702d4a5d411d995565533646ecc5c10f185,1,0
0xf71b14fa0d2df7e2f5ca3470dde67926843028dd,1,1
0xe66b31678d6c16e9ebf358268a790b763c133750,2,0
0xbfae99ea1c37dce1deaeffd83e3d61b412146c1f,1,1
0x0a6dbcac1a6943152ddc1e8397b93999296dc83e,1,0
0xdbb3586bb1a8cebed6bc1bbd813f341c5c65f7ec,1,0
0xdb95a18d06c6ec9d9d7322684ac6b02ada9dcddb,1,1
0xd30566f14b1bcc1df58b66eee67d1035526b9930,1,0
0x8711d455871f8a32d34b14265e56fcafa7994252,1,1
0xb4f773b917316a1bfc563373b21f1831053256f6,1,1
0xe2ec247d9630d6cb4ced5211bbd9deca24ee7b3c,1,1
0xfe0848b0e1a00d038bd3ac780ae59918f47feee3,2,2
0x0e710a8f4f802503297915e4e4c3b90c8b1e518a,1,2
0xcc9994db5972d8140344243c1c29b86ca7999441,1,0
0xa5dcd437321da5f065665f58f1235268c3fcdaea,1,1
0x7d979b066992815cac9bab22677adf67ca9d546e,1,1
0x3bfbc163db210b4f9e76c8905a3078f5dafcf943,1,0
0x7e4a5e7def7a222db205a3b0034829b674a1d100,1,0
0xbefbe681d48d9df0c94a517e6dd2d155f44d429f,1,1
0x457ea7b7492d09d19cac7cb1234f1bc14824cf16,2,1
0xfbf5923dbc455ee17fd2b8d7407757a8f5c2b367,1,1
0xe92e2efb7d81464b7ed7065d93e6421e0574ea79,1,1
0x3ff7a5190e2f15f76d43bc61b5ef4b2b4d7a35b2,1,1
0xed268cf1b986f4991ecd24b91fbaa16e938a43a1,1,0
0x06b077411f9ffed30c5760c5f6a3ffdea92098a9,2,1
0x1d82e92808f1ca9d768ea23d8ca301c4c3432bbc,1,1
0x6d5182465e14e265f4b11828d770aedf52c0911a,1,1
0xa44068b837e3dc0e2ccc4140cc3b98b76f95c714,1,1
0x25406dd577d784f5cd3e51f5caf3361645b4bc10,1,0
0xde9b1f7977e0eb9f9fc015b5e1cc627a2242eda1,2,1
0x7b17faf8383702dda73572cd029eef6ce2b61185,1,1
0xcf98c7f7569daa2d64402a7e4c9c69bf468addb3,1,0
0x6650f13ebc587e182afe13088624ae21dccea900,1,0
0x15b73cef276c59b2e6ba872b9e0fd6faa7e2a5ec,1,1
0xee5b207b1a4fe590befb538025cc467ba8899238,1,0
0xc9d771ec970ae105a6a95511427d23e75b30b578,1,0
0xbf7635864c8f5d7a6f645207cc02eaf90b808572,1,1
0xcc63ba2881329760c4da725fcb6e03cf5cbafc67,0,1
0x411cd9fc2e8928f179aae69589bd83c65e1ac8e7,1,1
0x40dba32d904c98da99aa793c4374edcd4634949f,1,1
0xf6eb6f8e9378fb5c7cb290ced11e52b6be179ed3,1,1
0x3e5b83c5bd65727895b86f605e52f8df4ab820c4,1,1
0xa1daf192ade61672fbb6992b5b27d290235c46a7,1,1
0xb2d62011ef1bf53a6e534c441c4b0f8bc35a4b27,1,0
0xb6f8df3cf0f9b5fa278bdbb4768af6c9888e275b,1,1
0xc5928b1f67319d6289b8fc38e24c89c2ab3abbda,1,1
0xd1bccf5b38426300752afe4095d4a163d2f35b40,1,0
0xccc955061c85216985f6b2f13404c565df34e737,1,1
0xac407f08e90b8ed1752913ee939a26a6edeaaec3,1,0
0xf1c0e9542fa2453ab90865f11e9b227c8ea42f43,1,1
0x09617dfbb5229e9e71d9d64800c37f66b993c6a5,1,1
0x1ed1168e29ffe428011de075d4410037c52821a9,1,0
0x1e7cc99df358658117a93fd2e227a71d6b69db4d,1,1
0x26e8c54125bef087a6faff1c203ae71b92cf5b47,1,0
0x09fbef77ff6e5c4ee70e61a877404c2d0b7d698f,1,0
0xb2ddbbfe0848b811b82b70252550e9136d92f5aa,1,1
0x146b540cac39294df8669e368f7cc2605dee9635,1,1
0xed1cef7746b7271c59018b73d059dd7fd8cdfd2f,1,1
0x041b5789c0caea2d9575161a41755e0a964c19e3,1,0
0xd5147d623e86b53d0873901d00bb3f3f99679f1f,1,0
0x8e2a1523ac06e2645542ec4582fa0dee930de2a7,1,1
0x3851d758780ff8a802fb0d4b1530ad2155c75d29,1,0
0xded88daf0861164454d380de510eeceae8e35b83,1,1
0xd5f431e155d4222623732baf169c5ef63e4e7b0e,1,1
0xa6ed21da28bdb07eecbec0d839df651cdbfa7b2c,1,1
0xc0d6cfa89b11ebade322fb676e3bf263a8ddaf56,1,1
0x9020b59840ae2cbb24fcd9224131e1a77aca61e8,1,0
0x23e8c6deeff35d93ebec7c370ccd50d315aa22cc,1,1
0xa498d128eb210556e94e0013fcdbe5c634f7439e,1,0
0x065e8e443d3fc22537266db35e980e9d4bc90735,1,0
0x6865cf21ae09b5dab2b276dbe71062dee7b038f1,1,1
0x18d50df4c2893fb1b3af35f036f59618bd3dd5d6,1,1
0x000000005736775feb0c8568e7dee77222a26880,1,1
0xade348244792aad2dd0a7b8820d294026f42429a,3,2
0x68f9b00c844dc9989a9c1263f0e8d96c5a68bbd2,1,1
0x07cabc89317381a1247e31bf3eadd82a9cc720a9,1,0
0x88a4f24b7c2a8e51aae527d8bfcc940a8e5125fc,1,1
0xe0ff16a6a94b8da4143d44adeacf76c8642e2939,1,1
0x548b8c65e8b0c5f6cf1a123ee95661359466eeea,1,1
0x8dbed886b075d68d78843c10de1dad18419aa9c9,1,1
0xd62ba7a2cc049280b53607e7d206694cfe10aa08,1,1
0x5c2f58d90779f8b3e96ef203008e397bd565b069,1,1
0xe72ba539c185120075118a56e01b34d9c3baac19,1,1
0x813685d77a5cbf000251287e2ef9f634ddfe08a1,3,2
0x3d5623a5c284002b9b6dbaf120abeaa26b3676e5,0,1
0xaca984074cf98b546e7f8aa1de2e774599e73429,1,1
0xb8569f732e5f352c7122d93821916f0f91496f65,1,1
0x9f3a6db61da34dec3c55cf6d4b13b2a12c7c84b8,1,1
0xca36fcc2175c4b681ee6e5eb48e1f263591efe21,1,0
0x204c77ae92f3218a2c578bcf278ee3dcda997221,1,0
0x488802f4ec0ea83966279634c4a3fdfcf6802814,1,0
0xeb3d7fba376fa5e404c8ad87ba62dcf4f88f3c66,1,0
0xc98015b5f700d3e966b80e4be2a5cfdb26e308b4,1,1
0x2f2d4b3de932117282923eae53132eb46dea506b,1,1
0xf5ce4fcdb21ff2a80848815a440366c1113c97bf,1,0
0xdcc517bcf2d78dba765dd88a2d597daca11807cc,1,1
0x171d9f43c7199b3333ad103de303c3191cf9c31d,1,0
0x9ef1e728e04e8860808e895d163ffb4aa5dd7845,1,0
0x2bf9027e799949093eb903149895e50add25d875,1,1
0x9d8a925cce3fba655865555cd29f1d82ab0d6622,1,0
0x14e2d72cd7011ef6b50e76e3d688f0281396cd07,1,1
0x2c352c3e4bda141c8e2063dccc0902566d1e8df0,1,0
0x7da8d6121c4abff6a8fdc62530aefeca23f62414,1,0
0xa1f013054333c06819efdccae3964e6ae78e4764,1,1
0x4ddff1852b945e2c0a1849a6af7d7462e572b787,1,1
0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,1,1
0x43f914880aa105a1b9ce8b2dbf4f43d697a76673,1,1
0x9a92fe52d1a9c35f3006c6a4f948f9fe5faae97d,1,1
0x26abd2065b1d8d2074fcc6be6952a1a39cb75c58,1,0
0x04e0af2188a024807fb66add0d93ce21ece16a8b,1,0
0xb9fa184c2768e414dd83b2172787b7a6c57b7edc,1,0
0x3883dfca8104962a02fef7f510f950851eb96032,1,1
0x6f566ddbf70dee639ee6d2df3fb56bdb77e23e7e,1,0
0xa646efb053e009b2f0ffaef2e7212de66735dc25,1,1
0xc846bee2f1fde6a4a174769f39008f337669bde9,1,0
0x64c9b212a6e5705d0956571812f97e35fa9280bd,1,0
0x8e85b4b9d03036bc96d523224b21627ece98561d,1,0
0x66000cac890ce018e7c90fb7b99ad53f9e5b60ad,1,1
0xf19ff242e56fa33dbaa07e58569657cac1468261,1,1
0x19f5783da427fd410f7fb967aa310c82340346da,1,1
0x1edb8a5d51880c81ba6b4812485c3dc16085fc39,5,4
0x55a28acc87e808b9d45a5b009c4f419240296121,1,1
0x0973cb7f952845ea76c643a39e7070bd41fe1945,1,1
0x26bb0234e998a72b8f719bfd543a8a4af0dfbbbc,1,0
0x467ebdcd9adfca5ab70b30969ace0ac199ced2bf,1,1
0x0d3808efaaf052f734ee815c2b5d7e37c9ff4ba0,1,1
0x382ffce2287252f930e1c8dc9328dac5bf282ba1,10,0
0xda2b0282d8fbd352e2581253ca1e8e74279ab65d,1,0
0x08a802b8d0e90aaca825f02ab49143c857ee38dd,1,1
0x9e84a489fb93de594ad999aa962f2aa5bbe9b9da,1,0
0x90eab576651e7344067b70f90f6f1e39fcf905b9,1,0
0x2eb74e3639ef5d1dff8ee016928a6fa5fa095835,1,1
0x7572ced99ad457cbb748460dadea925686216bcc,1,1
0x18c5f405d8bc13c74fa420eeba989b2aa007648e,1,0
0x98645a2bf1cdd1041dbb11e8c035e3687f673e6f,1,0
0x8e5132a495c00f586f14eeadf6db52a5425a806e,1,1
0x1905710addff51b165bd11f6548abffd905427a8,1,1
0x7dc9fceb419c899eb3c704b2d473d8c3ad71a7da,0,1
0x0dda57bebe36f0a83a438e1cfa2163b6920816e3,1,0
0x4b2cda6e65b477a9becc537581b9bc3afa7826eb,1,1
0x682c4b316c0a44325808a447d3628fa0c376ca1a,1,1
0x0a4e4ae5f8958e89e1c01a2e3804490280164cc7,1,1
0xc3ddc68298453631cb58587b8dc7f4e705bbec3d,1,1
0x4ae543a09ec1b5f07bf4694af0a67620a0ab7d98,1,1
0x8ac894f15d09adfd10d446b47d7d3c90ff192032,1,0
0xce3323ca6245495e0a46216a654193c1c7d8dbc5,1,1
0x0620154e7ae8726f7c4dcc41756ccdce82e6274c,1,1
0x3906dcacd4ddb2aed4753e08d676d7aa63b606ca,1,0
0x27f27fa9fe32d193685783f0f23a0c6ceb10f965,0,1
0xef8595dbbe138e5590baa37a38c0b764865889b6,1,0
0xb173c557b9b71001c65b573b13e7c3b697a3c0b4,1,0
0xba971599ab47b3d92ac80913fd67edceea98556d,1,1
0x45bb75d35b610dcf9728c38c65f4b0527821d1e2,1,0
0xcbaf3a9a3c1d00e2bf714fe8941625fdfdfc64b5,1,0
0x981bf9565e01f448778b7c6af19d3bcb86418dae,1,1
0x06fb25ebe2ea0caf79fdf2a9f24ff5df9811f471,1,1
0x7499f2f11cbc025107bf137fadbc9aed983ce80d,1,1
0x6bd5a894478f9ac92ccfe421b85ceb4cb90224d3,1,1
0x82bda7b9087c230eb848d2c6b2792422fa9ff9ef,0,1
0xbaaf3aef1b645066639daf96253ee5def629ab42,1,1
0x7e8b045170ec22c16b1363d19c53d726a6347066,1,1
0x10429c0fd75fcd50332b127b31c7f83be6ec515e,1,0
0xee42a78106d2920b410c087dedc11fbdf36c19a3,1,1
0x3683b869b176b0725aa3d08cb17ccebb1fa3095a,1,1
0xfc2209270a245416cf4d56b4fefa275b488e4264,1,1
0xb4d994db823e9a7411f1be1b8b41edcf3ad53e1e,2,1
0xdecd50930e5530e4a0b39c21dc5b7050e584ec48,1,1
0xcf8af31271cd8f7cdbfdd63cf3622d5aff4d2b0b,1,1
0x03bbacf249c1c4e27090f75a7dd26485cdad0465,1,0
0x50e8d9c9c649eed04ebf32053452e44ad0981e00,1,1
0xde7aec1a1d0a1cf84a3fa43a3faf75d1eb8fe6ba,1,1
0x62630762b3c8f58c65a90e1d5c5199b6a87ba390,1,0
