Txhash,Blockno,UnixTimestamp,DateTime,From,To,Quantity,Method,block_timestamp,Date,Open,High,Low,Close,Volume,Market Cap
0x1ee85bd0ba69f417b0074d5343bf50ca96f97bdcc98fa83d62560613a3ff0d55,12404992,1620627700,2021-05-10 06:21:40,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x3a1558db137b416a2563cf0c97cae88a5cb9acc1,431.95211665,Transfer,1620597600,May-10-2021,2.2,2.22,2.02,2.17,46533.72171640648,859493323.7977
0xcdb9f8d57a8a571d50a9397e683c0700b199ecebb734f1b841615b89b700461a,12405069,1620628573,2021-05-10 06:36:13,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x3a1558db137b416a2563cf0c97cae88a5cb9acc1,610.87880506,Transfer,1620597600,May-10-2021,2.2,2.22,2.02,2.17,46533.72171640648,859493323.7977
0xaa3450ff97974a8ba1fee1549a8c6002914de7f512adb24ace5371cf799eac63,12405085,1620628749,2021-05-10 06:39:09,0x3a1558db137b416a2563cf0c97cae88a5cb9acc1,0x76885c4665793c21bede82cff2a1fc099bad7b4d,"1,042.83092171",Exact Input,1620597600,May-10-2021,2.2,2.22,2.02,2.17,46533.72171640648,859493323.7977
0x75e18855d475097a8c5e53119b7dcb371da79764d734ff4b7687cd370b4a1070,12414727,1620757799,2021-05-11 18:29:59,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0xa1a01666b044a7636671e86cd8f621bb23aea8a7,"1,520.51751551",Transfer,1620684000,May-11-2021,2.17,2.212790097,1.91,1.91,63603.34644563952,811221408.9532522
0x7541fca79e0d2613d154b8d1f7844ccd579468f263ffb32cb7b2d0d765ba1f21,12414743,1620757995,2021-05-11 18:33:15,0xa1a01666b044a7636671e86cd8f621bb23aea8a7,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,"1,520.51751551",Sweep,1620684000,May-11-2021,2.17,2.212790097,1.91,1.91,63603.34644563952,811221408.9532522
0x78ccb60e4530e0934835f80f5b0d45655f1e8eb10f5c8cd9ad517836469a9ada,12415366,1620766402,2021-05-11 20:53:22,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x3a1558db137b416a2563cf0c97cae88a5cb9acc1,"5,620.44623978",Transfer,1620684000,May-11-2021,2.17,2.212790097,1.91,1.91,63603.34644563952,811221408.9532522
0x2e8895828f4473960d6883e8d5dbd84cbed247f058a6f27aefab3de9cbd7cbe7,12415646,1620769928,2021-05-11 21:52:08,0x3a1558db137b416a2563cf0c97cae88a5cb9acc1,0x76885c4665793c21bede82cff2a1fc099bad7b4d,"5,420.44623978",Exact Input,1620684000,May-11-2021,2.17,2.212790097,1.91,1.91,63603.34644563952,811221408.9532522
0xedc82531a5c7b8912ccf2b2dec7f06baf4ce76f6ece056913f3946274911a3ac,12418073,1620801900,2021-05-12 06:45:00,0x945dd0eaca3ca61a60cf61ec7939466d673a75b0,0xa12431d0b9db640034b0cdfceef9cce161e62be4,"35,678.66456534",Transfer,1620770400,May-12-2021,1.91,1.94,1.79,1.82,56707.44490230525,731179864.4286233
0xc14eae5768cde9cc72b0a7944ee601b2fddf7b5a01ad6d188589295207448d8e,12418135,1620802825,2021-05-12 07:00:25,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"11,777.1",Transfer,1620770400,May-12-2021,1.91,1.94,1.79,1.82,56707.44490230525,731179864.4286233
0xc7c7e529efdb9a0a7f5993fe680ea02aeb0773c351c7b96b3d406515893e349d,12420150,1620830381,2021-05-12 14:39:41,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"10,827.9056583",Transfer,1620770400,May-12-2021,1.91,1.94,1.79,1.82,56707.44490230525,731179864.4286233
0x47ceb684bbe19be30280fb87d2e7699d6431ca63c338bb8b097d8b977da77488,12422344,1620859653,2021-05-12 22:47:33,0x59a5208b32e627891c389ebafc644145224006e8,0x9652b6a35a516154cdf1ff31cb3af0d0534e8658,"1,827.509339",Transfer,1620770400,May-12-2021,1.91,1.94,1.79,1.82,56707.44490230525,731179864.4286233
0x920bad101e66d64e2e67ec8fadf0e62bb9ad7938163739394f37392d1a0bf66c,12422366,1620859975,2021-05-12 22:52:55,0x9652b6a35a516154cdf1ff31cb3af0d0534e8658,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,"1,827.509339",Sweep,1620770400,May-12-2021,1.91,1.94,1.79,1.82,56707.44490230525,731179864.4286233
0x31327b9304bec7acb01781b878a753e6595177294b4d6defb432f2dce2d75861,12422804,1620865887,2021-05-13 00:31:27,0x59a5208b32e627891c389ebafc644145224006e8,0x9652b6a35a516154cdf1ff31cb3af0d0534e8658,"1,084.375",Transfer,1620856800,May-13-2021,1.82,1.970727638,1.81,1.97,31997.792112651878,744520993.5770123
0xe20753a15f4b1895bbde21294b11239119a3074a69be9073703f6778afc2c43f,12422827,1620866186,2021-05-13 00:36:26,0x9652b6a35a516154cdf1ff31cb3af0d0534e8658,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,"1,084.375",Sweep,1620856800,May-13-2021,1.82,1.970727638,1.81,1.97,31997.792112651878,744520993.5770123
0x826d358e5a9adb6be916edd2ba3278661190bd0b8c909e9943e2ff5e806c8d3b,12424250,1620884916,2021-05-13 05:48:36,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x4bb0bb3ed47ab38680388978305db3b0f7a49077,"3,981.91450027",Transfer,1620856800,May-13-2021,1.82,1.970727638,1.81,1.97,31997.792112651878,744520993.5770123
0xffe538708a24bf0ddfc4315ae0861cbf27c44989e1fefba5fe4b7776ce3ec45f,12424295,1620885399,2021-05-13 05:56:39,0x4bb0bb3ed47ab38680388978305db3b0f7a49077,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,"3,981.91450027",Transfer,1620856800,May-13-2021,1.82,1.970727638,1.81,1.97,31997.792112651878,744520993.5770123
0x58461f6bd1f6be0e0b1ce2fca028167ea9337325b1d4c6217fb0488196635aa8,12426566,1620916185,2021-05-13 14:29:45,0xcc6e3fd35f034f5baa27b6e74dcb197f084a8721,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,"48,000",Transfer,1620856800,May-13-2021,1.82,1.970727638,1.81,1.97,31997.792112651878,744520993.5770123
0x9c4a302a938b1f5d5a0d77e6ff33dfa09afeb4563256a56c518f7996c94da0c1,12432121,1620990336,2021-05-14 11:05:36,0x0494ec273ef3c44095dd8d858e95ed788f0b255d,0x0494ec273ef3c44095dd8d858e95ed788f0b255d,15.13757448,Transfer,1620943200,May-14-2021,1.97,1.97,1.79,1.79,29543.314791926496,750200544.051707
0x2dcbbd507adea1ce7643ae457ff07a5c747ae36eed5cf19cac290f105caf203f,12436864,1621053565,2021-05-15 04:39:25,0x744f25650af7cd016df7221bd07647ca25dfc2f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,61.05456322,Swap,1621029600,May-15-2021,1.79,1.87,1.74,1.78,21368.548360981003,716205922.6217123
0xf83b209e674ea99305041c2b7ccecb104e642f1e2a14620ebe59ab1c54495b6d,12438477,1621074973,2021-05-15 10:36:13,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"2,500",Transfer,1621029600,May-15-2021,1.79,1.87,1.74,1.78,21368.548360981003,716205922.6217123
0xdb7fed9b4b443371bef31e51e13284d9bc392351185743633a8c3d24164583df,12438478,1621074989,2021-05-15 10:36:29,0x59a5208b32e627891c389ebafc644145224006e8,0x9652b6a35a516154cdf1ff31cb3af0d0534e8658,"1,722.291",Transfer,1621029600,May-15-2021,1.79,1.87,1.74,1.78,21368.548360981003,716205922.6217123
0xdf6994e2964d75d54976117f8d3a02886c7133fe1a3e4ba45772a24bbbdd76a5,12438501,1621075334,2021-05-15 10:42:14,0x9652b6a35a516154cdf1ff31cb3af0d0534e8658,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,"1,722.291",Sweep,1621029600,May-15-2021,1.79,1.87,1.74,1.78,21368.548360981003,716205922.6217123
0xbba50e72d84befacfb7b4ef33d13506706a579c261897d11510bb0fda85ba73d,12440905,1621106994,2021-05-15 19:29:54,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"2,500",Transfer,1621029600,May-15-2021,1.79,1.87,1.74,1.78,21368.548360981003,716205922.6217123
0xe2e9cbfe40158c6fbe93222e9a49dfc5fc89724010a1dda903cc181d499c3573,12440908,1621107048,2021-05-15 19:30:48,0x59a5208b32e627891c389ebafc644145224006e8,0x8b9955bd316ea94b02f459818854a0ea90f49ec3,"2,348.60856449",Transfer,1621029600,May-15-2021,1.79,1.87,1.74,1.78,21368.548360981003,716205922.6217123
0xe2a234978f001cf4ee26734a2ed036622b38feb4b5242b335c64e5fdb44fbefa,12440921,1621107198,2021-05-15 19:33:18,0x8b9955bd316ea94b02f459818854a0ea90f49ec3,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,"2,348.60856449",Sweep,1621029600,May-15-2021,1.79,1.87,1.74,1.78,21368.548360981003,716205922.6217123
0xebd5fddc1fb4e4b65113695b492599e9b08d3899d62bc2635103fbe44bb94847,12447233,1621191281,2021-05-16 18:54:41,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"37,353.79801028",Transfer,1621116000,May-16-2021,1.78,1.78,1.67,1.7,30186.96004073936,682517936.1526961
0xc88ea9974b711a1b1e28ea0992a27d5312db73ace034f652bdf721bc30400317,12448158,1621203802,2021-05-16 22:23:22,0x59a5208b32e627891c389ebafc644145224006e8,0x9652b6a35a516154cdf1ff31cb3af0d0534e8658,"1,591.291",Transfer,1621116000,May-16-2021,1.78,1.78,1.67,1.7,30186.96004073936,682517936.1526961
0x843a194be29761790c76c4c51b764e4028024aff3f86d4ff9ccbaa172bc7a1b0,12448174,1621203987,2021-05-16 22:26:27,0x9652b6a35a516154cdf1ff31cb3af0d0534e8658,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,"1,591.291",Sweep,1621116000,May-16-2021,1.78,1.78,1.67,1.7,30186.96004073936,682517936.1526961
0x49224d98a9bf11eca02f13f21f397e7c77342432bb54b4e1915626b4175802c8,12453264,1621271956,2021-05-17 17:19:16,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"6,000",Transfer,1621202400,May-17-2021,1.7,2.0,1.65,1.99,24058.22054713128,681155781.1463387
0x9032d246067a86510d934efcb2d45e45ec2e8918e7425faaa7ae4cf1d387ea78,12453266,1621272008,2021-05-17 17:20:08,0x59a5208b32e627891c389ebafc644145224006e8,0x9652b6a35a516154cdf1ff31cb3af0d0534e8658,"1,345.429",Transfer,1621202400,May-17-2021,1.7,2.0,1.65,1.99,24058.22054713128,681155781.1463387
0x2fcd3757e32cc9394f7367a0747a370c79b868c93d5ccbda56d8aafa361d775b,12453289,1621272258,2021-05-17 17:24:18,0x9652b6a35a516154cdf1ff31cb3af0d0534e8658,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,"1,345.429",Sweep,1621202400,May-17-2021,1.7,2.0,1.65,1.99,24058.22054713128,681155781.1463387
0x6ce0c43737202fba239236f8bf53afbfa4a3cca2bc41eac84cd7d7d7ab1ffe0a,12458992,1621348885,2021-05-18 14:41:25,0x59a5208b32e627891c389ebafc644145224006e8,0x9652b6a35a516154cdf1ff31cb3af0d0534e8658,"1,403.429",Transfer,1621288800,May-18-2021,1.94,1.94,1.583179901,1.72,79001.10612610697,688422278.9981796
0xf20caa4316cff034d3de5fa7d79e80ab9c65864d1aea6fa494a068418fa30c9c,12459020,1621349248,2021-05-18 14:47:28,0x9652b6a35a516154cdf1ff31cb3af0d0534e8658,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,"1,403.429",Sweep,1621288800,May-18-2021,1.94,1.94,1.583179901,1.72,79001.10612610697,688422278.9981796
0x40dbffda5f8a2e6566352f59b1b5cb15c261213af1af1e84f60dcbcf4f6f35bf,12461051,1621376646,2021-05-18 22:24:06,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x945dd0eaca3ca61a60cf61ec7939466d673a75b0,"1,545.31387646",Transfer,1621288800,May-18-2021,1.94,1.94,1.583179901,1.72,79001.10612610697,688422278.9981796
0x6cf2627a63d2c526e6658bc447c478ad54104382d0413e0ae47554b087729210,12461119,1621377662,2021-05-18 22:41:02,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x945dd0eaca3ca61a60cf61ec7939466d673a75b0,"2,248.98588582",Transfer,1621288800,May-18-2021,1.94,1.94,1.583179901,1.72,79001.10612610697,688422278.9981796
0x25f1546131f29ffd6e40eea3cceff195265de8f2c1561d94a1eb8d5fa5367b3d,12461384,1621381041,2021-05-18 23:37:21,0x59a5208b32e627891c389ebafc644145224006e8,0x9652b6a35a516154cdf1ff31cb3af0d0534e8658,858.728762,Transfer,1621288800,May-18-2021,1.94,1.94,1.583179901,1.72,79001.10612610697,688422278.9981796
0xd4ecda24507aca304d171c8da87e021e9c7f159946ee0e0439c01fa3bd82b053,12461396,1621381247,2021-05-18 23:40:47,0x9652b6a35a516154cdf1ff31cb3af0d0534e8658,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,858.728762,Sweep,1621288800,May-18-2021,1.94,1.94,1.583179901,1.72,79001.10612610697,688422278.9981796
0xfac6ff2463377ab82a0a44a4267232bb6e4421fcb0b017a5443d21db0361828e,12461460,1621381990,2021-05-18 23:53:10,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x945dd0eaca3ca61a60cf61ec7939466d673a75b0,"1,706",Transfer,1621288800,May-18-2021,1.94,1.94,1.583179901,1.72,79001.10612610697,688422278.9981796
0x3fb84fc1a4062ea7ebfea5f70d09baa4a0f3d81edeb31d61d3be208d6e7e45ef,12461492,1621382484,2021-05-19 00:01:24,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x945dd0eaca3ca61a60cf61ec7939466d673a75b0,"1,340",Transfer,1621375200,May-19-2021,1.72,1.7437268252868656,1.7027209080764352,1.71,38188.87021300002,678130078.5708145
0xa4373f9440f770625bcbf690df710163bdd4a86051ef08da998f91caf578a9ff,12463879,1621415027,2021-05-19 09:03:47,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,0x18f6cb19ed6af23791c50e34d9e8720c3dcb0bdf,"1,249.62928599",Transfer,1621375200,May-19-2021,1.72,1.7437268252868656,1.7027209080764352,1.71,38188.87021300002,678130078.5708145
0xffb4b32cbd1833741a433b71dc78082146b37b896cd0e5bb837ad84a7a3fd4d4,12463900,1621415328,2021-05-19 09:08:48,0x18f6cb19ed6af23791c50e34d9e8720c3dcb0bdf,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,"1,249.62928599",Sweep,1621375200,May-19-2021,1.72,1.7437268252868656,1.7027209080764352,1.71,38188.87021300002,678130078.5708145
0x91588f65db7b406d774ad77b2c451e9b49709854c35c08c732a31f6a821ac649,12464076,1621417722,2021-05-19 09:48:42,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,0x18f6cb19ed6af23791c50e34d9e8720c3dcb0bdf,"1,358.20949742",Transfer,1621375200,May-19-2021,1.72,1.7437268252868656,1.7027209080764352,1.71,38188.87021300002,678130078.5708145
0x717a35c5d8a9186b19eae4a47be2bf7422aab79459f82d6901f2e17b8119bdcc,12464102,1621418010,2021-05-19 09:53:30,0x18f6cb19ed6af23791c50e34d9e8720c3dcb0bdf,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,"1,358.20949742",Sweep,1621375200,May-19-2021,1.72,1.7437268252868656,1.7027209080764352,1.71,38188.87021300002,678130078.5708145
0xd82c145f4d4159f538c3ffa59bcfb996883ef81b5e3f237bc1b45543673d77da,12464262,1621420081,2021-05-19 10:28:01,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,0x18f6cb19ed6af23791c50e34d9e8720c3dcb0bdf,"1,453.80419363",Transfer,1621375200,May-19-2021,1.72,1.7437268252868656,1.7027209080764352,1.71,38188.87021300002,678130078.5708145
