address,in_degree,out_degree,total_degree
0xd8932d6b3d255dc9243292f35d35939d9ac7589a,1,2,3
0x19e6bdcf2351fa33ded9ef07f24bb040688d3974,1,1,2
0x9c1a394be4d0cf271ee369bd7d006a4ea81022e2,1,1,2
0x15f6f123c3785bcc903b2acb3d97911bfeb19ead,1,1,2
0x09e10b396c367da54b84a12ec7468e14e59aca5c,1,1,2
0x04b870e2f9d54260b95c1ed0e89442fa18d75567,1,1,2
0x62a305d61763845fe85d95aaa909d3fbe4fb2a3b,1,1,2
0x0dff3e9db33e9164216f7cd73eccec7c6d7f3165,1,1,2
0x3fc824973d1dfe8fbbcb11ba68dd6a02bb4fca92,1,1,2
0x6470a2830d3bc17479dbadda28921884c2ff52b2,1,1,2
0x30fc0fe9cb6b91aab872af80c16ce84598c68489,1,1,2
0x552b292120f439dd83917af7397ec849d61df87b,1,1,2
0xee374b03b50be41afeea687767a80230d6d5e29c,1,1,2
0x34f090e8a469db7fef44f678adc173913f19f471,1,1,2
0x87c06e799a2738fa8af50f66daa0d213623c3c80,1,1,2
0xadc5e233e2a2f8f1078993ede5998dad5159c27e,1,1,2
0x85caee2361a90056f60187789a0bca63ec93674f,1,1,2
0x5d8ccda9e6cab89a3dc9a782ec42d371c8631d28,1,1,2
0x035ecb4b3ef38a17f70ce4d57a1185d21e43060b,1,1,2
0x032b2609bb8432cc5c26b4f36768cd70e91971ce,1,1,2
0xf71b14fa0d2df7e2f5ca3470dde67926843028dd,1,1,2
0xe66b31678d6c16e9ebf358268a790b763c133750,2,0,2
0xbfae99ea1c37dce1deaeffd83e3d61b412146c1f,1,1,2
0xdb95a18d06c6ec9d9d7322684ac6b02ada9dcddb,1,1,2
0x8711d455871f8a32d34b14265e56fcafa7994252,1,1,2
0xb4f773b917316a1bfc563373b21f1831053256f6,1,1,2
0xe2ec247d9630d6cb4ced5211bbd9deca24ee7b3c,1,1,2
0xfe0848b0e1a00d038bd3ac780ae59918f47feee3,2,2,4
0x0e710a8f4f802503297915e4e4c3b90c8b1e518a,1,2,3
0xa5dcd437321da5f065665f58f1235268c3fcdaea,1,1,2
0x7d979b066992815cac9bab22677adf67ca9d546e,1,1,2
0xbefbe681d48d9df0c94a517e6dd2d155f44d429f,1,1,2
0x457ea7b7492d09d19cac7cb1234f1bc14824cf16,2,1,3
0xfbf5923dbc455ee17fd2b8d7407757a8f5c2b367,1,1,2
0xe92e2efb7d81464b7ed7065d93e6421e0574ea79,1,1,2
0x3ff7a5190e2f15f76d43bc61b5ef4b2b4d7a35b2,1,1,2
0x06b077411f9ffed30c5760c5f6a3ffdea92098a9,2,1,3
0x1d82e92808f1ca9d768ea23d8ca301c4c3432bbc,1,1,2
0x6d5182465e14e265f4b11828d770aedf52c0911a,1,1,2
0xa44068b837e3dc0e2ccc4140cc3b98b76f95c714,1,1,2
0xde9b1f7977e0eb9f9fc015b5e1cc627a2242eda1,2,1,3
0x7b17faf8383702dda73572cd029eef6ce2b61185,1,1,2
0x15b73cef276c59b2e6ba872b9e0fd6faa7e2a5ec,1,1,2
0xbf7635864c8f5d7a6f645207cc02eaf90b808572,1,1,2
0x411cd9fc2e8928f179aae69589bd83c65e1ac8e7,1,1,2
0x40dba32d904c98da99aa793c4374edcd4634949f,1,1,2
0xf6eb6f8e9378fb5c7cb290ced11e52b6be179ed3,1,1,2
0x3e5b83c5bd65727895b86f605e52f8df4ab820c4,1,1,2
0xa1daf192ade61672fbb6992b5b27d290235c46a7,1,1,2
0xb6f8df3cf0f9b5fa278bdbb4768af6c9888e275b,1,1,2
0xc5928b1f67319d6289b8fc38e24c89c2ab3abbda,1,1,2
0xccc955061c85216985f6b2f13404c565df34e737,1,1,2
0xf1c0e9542fa2453ab90865f11e9b227c8ea42f43,1,1,2
0x09617dfbb5229e9e71d9d64800c37f66b993c6a5,1,1,2
0x1e7cc99df358658117a93fd2e227a71d6b69db4d,1,1,2
0xb2ddbbfe0848b811b82b70252550e9136d92f5aa,1,1,2
0x146b540cac39294df8669e368f7cc2605dee9635,1,1,2
0xed1cef7746b7271c59018b73d059dd7fd8cdfd2f,1,1,2
0x8e2a1523ac06e2645542ec4582fa0dee930de2a7,1,1,2
0xded88daf0861164454d380de510eeceae8e35b83,1,1,2
0xd5f431e155d4222623732baf169c5ef63e4e7b0e,1,1,2
0xa6ed21da28bdb07eecbec0d839df651cdbfa7b2c,1,1,2
0xc0d6cfa89b11ebade322fb676e3bf263a8ddaf56,1,1,2
0x23e8c6deeff35d93ebec7c370ccd50d315aa22cc,1,1,2
0x6865cf21ae09b5dab2b276dbe71062dee7b038f1,1,1,2
0x18d50df4c2893fb1b3af35f036f59618bd3dd5d6,1,1,2
0x000000005736775feb0c8568e7dee77222a26880,1,1,2
0xade348244792aad2dd0a7b8820d294026f42429a,3,2,5
0x68f9b00c844dc9989a9c1263f0e8d96c5a68bbd2,1,1,2
0x88a4f24b7c2a8e51aae527d8bfcc940a8e5125fc,1,1,2
0xe0ff16a6a94b8da4143d44adeacf76c8642e2939,1,1,2
0x548b8c65e8b0c5f6cf1a123ee95661359466eeea,1,1,2
0x8dbed886b075d68d78843c10de1dad18419aa9c9,1,1,2
0xd62ba7a2cc049280b53607e7d206694cfe10aa08,1,1,2
0x5c2f58d90779f8b3e96ef203008e397bd565b069,1,1,2
0xe72ba539c185120075118a56e01b34d9c3baac19,1,1,2
0x813685d77a5cbf000251287e2ef9f634ddfe08a1,3,2,5
0xaca984074cf98b546e7f8aa1de2e774599e73429,1,1,2
0xb8569f732e5f352c7122d93821916f0f91496f65,1,1,2
0x9f3a6db61da34dec3c55cf6d4b13b2a12c7c84b8,1,1,2
0xc98015b5f700d3e966b80e4be2a5cfdb26e308b4,1,1,2
0x2f2d4b3de932117282923eae53132eb46dea506b,1,1,2
0xdcc517bcf2d78dba765dd88a2d597daca11807cc,1,1,2
0x2bf9027e799949093eb903149895e50add25d875,1,1,2
0x14e2d72cd7011ef6b50e76e3d688f0281396cd07,1,1,2
0xa1f013054333c06819efdccae3964e6ae78e4764,1,1,2
0x4ddff1852b945e2c0a1849a6af7d7462e572b787,1,1,2
0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,1,1,2
0x43f914880aa105a1b9ce8b2dbf4f43d697a76673,1,1,2
0x9a92fe52d1a9c35f3006c6a4f948f9fe5faae97d,1,1,2
0x3883dfca8104962a02fef7f510f950851eb96032,1,1,2
0xa646efb053e009b2f0ffaef2e7212de66735dc25,1,1,2
0x66000cac890ce018e7c90fb7b99ad53f9e5b60ad,1,1,2
0xf19ff242e56fa33dbaa07e58569657cac1468261,1,1,2
0x19f5783da427fd410f7fb967aa310c82340346da,1,1,2
0x1edb8a5d51880c81ba6b4812485c3dc16085fc39,5,4,9
0x55a28acc87e808b9d45a5b009c4f419240296121,1,1,2
0x0973cb7f952845ea76c643a39e7070bd41fe1945,1,1,2
0x467ebdcd9adfca5ab70b30969ace0ac199ced2bf,1,1,2
0x0d3808efaaf052f734ee815c2b5d7e37c9ff4ba0,1,1,2
0x382ffce2287252f930e1c8dc9328dac5bf282ba1,10,0,10
0x08a802b8d0e90aaca825f02ab49143c857ee38dd,1,1,2
0x2eb74e3639ef5d1dff8ee016928a6fa5fa095835,1,1,2
0x7572ced99ad457cbb748460dadea925686216bcc,1,1,2
0x8e5132a495c00f586f14eeadf6db52a5425a806e,1,1,2
0x1905710addff51b165bd11f6548abffd905427a8,1,1,2
0x4b2cda6e65b477a9becc537581b9bc3afa7826eb,1,1,2
0x682c4b316c0a44325808a447d3628fa0c376ca1a,1,1,2
0x0a4e4ae5f8958e89e1c01a2e3804490280164cc7,1,1,2
0xc3ddc68298453631cb58587b8dc7f4e705bbec3d,1,1,2
0x4ae543a09ec1b5f07bf4694af0a67620a0ab7d98,1,1,2
0xce3323ca6245495e0a46216a654193c1c7d8dbc5,1,1,2
0x0620154e7ae8726f7c4dcc41756ccdce82e6274c,1,1,2
0xba971599ab47b3d92ac80913fd67edceea98556d,1,1,2
0x981bf9565e01f448778b7c6af19d3bcb86418dae,1,1,2
0x06fb25ebe2ea0caf79fdf2a9f24ff5df9811f471,1,1,2
0x7499f2f11cbc025107bf137fadbc9aed983ce80d,1,1,2
0x6bd5a894478f9ac92ccfe421b85ceb4cb90224d3,1,1,2
0xbaaf3aef1b645066639daf96253ee5def629ab42,1,1,2
0x7e8b045170ec22c16b1363d19c53d726a6347066,1,1,2
0xee42a78106d2920b410c087dedc11fbdf36c19a3,1,1,2
0x3683b869b176b0725aa3d08cb17ccebb1fa3095a,1,1,2
0xfc2209270a245416cf4d56b4fefa275b488e4264,1,1,2
0xb4d994db823e9a7411f1be1b8b41edcf3ad53e1e,2,1,3
0xdecd50930e5530e4a0b39c21dc5b7050e584ec48,1,1,2
0xcf8af31271cd8f7cdbfdd63cf3622d5aff4d2b0b,1,1,2
0x50e8d9c9c649eed04ebf32053452e44ad0981e00,1,1,2
0xde7aec1a1d0a1cf84a3fa43a3faf75d1eb8fe6ba,1,1,2
0x09d92052e68ea94adff8cf870385069a11d71e8e,1,1,2
0x563831e9a559df25aac2dca30301816f59ef96df,1,1,2
0xc56bca27e14ac1fe87328ac6c09fc9b25581b367,1,1,2
0x9869241ff557245ee997d4467b82154975b07190,1,1,2
0x7052429bd56e7a101fb116fdcd1627401ee2727c,1,1,2
0xea5bd15124d1c839fabbca08b3b914f4f0134f4e,1,1,2
0x56d7b68437acb2be64afceb1fa1e6b34c696f08e,1,1,2
0xdb9490ab0d8176822a85f7f89e7a554c5bca5b00,1,1,2
0x41cb5eb980503fff8759c124e65ea0d21e8a8be5,1,1,2
0x04efc6325b576cddadac03885fe12de57a2bb7f8,1,1,2
0x8d8b603a570b1103fc8ccfc2fda6d503b2859eec,1,1,2
0xe62279e9bdf9ead8748d3dedcb7b2e90d7a71f37,1,1,2
0x77f022c5544681575d43d551c9d17940f2a57e3a,1,1,2
0xd90bddc39d80859f475402178d582830a36dca1a,1,1,2
0xd9d68b02d7f00cf2f9a692ed6e8386e4758b9bc0,1,1,2
0xc6c11609faadabcd955664478381290e6f180266,1,1,2
0xe2605a58e6161e9db8a5313011d80c2a2979637c,1,1,2
0x2f17cce678e659574066b2e8abc89c2b33d22daa,1,1,2
0x2e60e96b619f143e56531266ac63e2bcb8688a01,1,1,2
0xaaedce4a4e0cdaebee76c635d806388e9e3d089f,1,1,2
0xff00708139f92035a90faaf595534d0874fc87af,1,1,2
0x4811629ed084365205f41939e2b477b671c57056,1,1,2
0x597feb992fdd5bda74eced9181936dfe87d1a64d,1,1,2
0x03f87c5e7988b63dfe9f0568b12a3f6cebe29417,1,1,2
0x0910b0d88caebbf8ff6dd90dc292d0403d4cf080,1,1,2
0x769dac37b25dbdf395ff2e57c2796fafe34d01ba,1,1,2
0xb8cbbf78c7ad1cdf4ca0e111b35491f3bfe027ac,3,2,5
0x41cdfd669b075df89f9dbcd1735a8683b00cd686,1,1,2
0x1c69b16de174342c7e39486fd52141b850bd35de,2,1,3
0x1384cce3e1a1b719be36924d1a0a0a1bfdd358da,1,1,2
0x2025acf5bb13e274656e32f6dd475f4e6b621099,1,1,2
0xaac79c74044b9309c482b5636ea44fc8a77bdcf5,1,1,2
0xe407bd022f9f212b14e783a8b88676d49d3a3322,1,1,2
0x26f0afe0a6a02d28ef84a95f70104490999ccf97,1,1,2
0x854a556d92e815b003acc3c4ce42dd60a17c708a,1,1,2
0x18d9d0da35fc66e057084ee72cd4f694ed8d9106,1,1,2
0x606617b30911ce8ee16459016566bdba01fa596e,1,1,2
0xedceaeea6948812406ea5638945022bd6eecb94e,1,1,2
0x232c285f11130dab334eb5b1a79b22fd7e601eb4,1,2,3
0x1d2bdc5d2274cab4e8e21e2b627b5f19a34b4d20,1,1,2
0xa81011ae274ef6debd3bdab634102c7b6c2c452d,1,5,6
0x0f7de2ca94c9034dced6e0ab10ae2006a794e7b7,1,1,2
0xc1c12698a3779fde2021fe2d56f3ffc44f192a99,1,1,2
0xa61d671e53ad625c056933be59e440408f6da35d,1,1,2
0x896b1689dcdeaa0fb63bff0a139c62b00a359fd8,1,1,2
0xe248897f619bfb6d1058fbed4bbba02efd1c0106,1,2,3
0xe7debd3a9a9c2976a8e3dff00bc4dd25f194a0f9,1,1,2
0x659eabd6191b08abead4cd8e27328c09c1238d0d,1,1,2
0x30b730f845b75e542debd5c9eaf1aeedbf627ad7,1,1,2
0xb46c0c901d1ad59bb176352b3c483f57eee462d8,1,1,2
0xcb5eb3268ef104fcbfc48670d7e1913c5d4e4aaf,1,1,2
0xc2e0de452fadb148999ae89c047a12b43f0f2e6e,1,1,2
0xfe3f6977158689791b696da3b50e5729a998ca11,1,1,2
0xf55473e971cced273c2429e7f2be00e2d80da847,1,1,2
0x53a697c0945d4ea311238016959c8c9d0f098e0e,1,1,2
0x84569fd1c49a3eb0f8ec336a474786963fb13e31,1,1,2
0x7ddd03cf99b36a8df50f96f02ba51d820823f766,1,1,2
0x7670ab338c5db631c7f109e0f4de85cab1f637ff,2,2,4
0x94aa26ae9105536719191f4f55b8e8c8f18ef998,1,1,2
0x48906cc4c2f7ff79ee04be3b31c616f991a2f2c2,1,1,2
0xec6c3b2a980ee880568f38133bebe9dde0761989,1,1,2
0x97550d83b80ce4ac95afa9ce12217d949bc0f2f4,1,1,2
0x8b6548b0e5362f16e3dd2cfd5ca8efdb2853783e,1,1,2
0x13ff978a4fc87a1c49f0c894e5e9b0a0955a3526,1,1,2
0x326fdf61f9d70fe2ab24e39aa6e31c4a633de1d5,1,1,2
0x74985e436b19643568713b1991165db845517939,1,1,2
0xdec2e63747786dafbeccd9ae364f181790c07e17,1,1,2
0xa235d0bf251745fc58cb7e0f3b9d99db85306227,1,1,2
0x983d4d856e39c8f4e0131b47f41271291f459aef,1,1,2
0xfae32aafa94c61699977491561e5cf85ad067c02,1,1,2
0xe7bd4261813ffd98472c1b4a25e62609afcbd59e,1,1,2
0x9107818ce8800c9a5cd1feeb2105a09e02a36f9a,1,1,2
0xe0974ab1b0baf15db3354ddf24138f46e27001c0,1,1,2
0x062df96555f6604e4c0fa16b435a6ae36f1adf5b,1,1,2
0xadcd98d321a62f9a92d00d886855756e77b7950f,1,1,2
0x49d1d1dd1aa650b5859a7e9250397882cc88cffe,1,1,2
0x1b608357377ea258a056592588332aaf61fd8e30,1,1,2
0xf8f01d277fcf6b9df1e9d1d5680bf57816f61e54,1,1,2
0x708e7fbaa38096e373e3cfc36311bfcb9c37e3e9,1,1,2
0xd9af81c15b676c93fe288919fb61ebb8d2d619e3,1,1,2
0x3abdcaa347d7113d1c908dc60a6da359b734ff91,1,1,2
0x8803383cb54016d734ce4b26511e0f01d08a6359,2,0,2
0xf861931aadfd42f581096b00b85b19f8030e9dac,1,1,2
0x616f9ff3352be4c386037d5de1ceb8b953b87a53,1,1,2
0x5974459edbe9b7912b9f927803fc8a1daf457d16,3,1,4
0xf892fbf0f5d65774771dfd3e47904d1697c327dd,1,1,2
0x8776b46b8c24d9f4c5d203be6dec5bb469c2f185,1,1,2
0xcfbc73857ab8ac1ad114be478b73e6a51c1ddc87,1,1,2
0x962fcd2f3f765d0d27defbf2d91d42fbca854b5d,1,1,2
0x5234b0ff22eab9a0d008d481f5ebe05634959cd3,1,1,2
0xb573e909e850a61082b8c86a7919f890fa43c96d,1,1,2
0x0f2f38fd6b709a56ddce5f2ce154b85be173c42c,1,1,2
0x4502567dadb955f4ec8e86f3d6eb9505b8a02ed5,1,1,2
0xdd1e736e560e432335062ae30e3e3357adc8ba73,2,1,3
0xaccfea87534fe2847d2562a99f8e957a4517a585,1,1,2
0xf17a259a2dfe58d64dd852de626f5ea4f6797a50,1,1,2
0x8948c7ba8c4fc141cc3707d6f385d949bd5eba19,1,1,2
0xc3ac8274c58541178ecaba1e286b9b786addfb40,1,1,2
0x2cb5bc15fad00c7574f3b0811e47fd86710b82af,1,1,2
0xb6c4f7d5d2bf85576ab8bfea7b29db2562fa7694,1,1,2
0xa1e1778706a78f84d034fd20df9e1edfb85676c7,1,1,2
0x11f041a1da56ad5d8d57a44b9ee74b2e0f24e1ec,1,1,2
0xa5dd88bab661c6f2f54540c754c056f5ae219014,1,1,2
0x6bdc66559f2dbe96f12034c50320e6a8372cbf40,1,1,2
0x9f36576e2d5622b9c6f22818cce9f4d9b0db7e6a,1,1,2
0xa5acd3096296bded939a553005d5cb4529acfefb,1,1,2
0x024bf9243824ead4b321f8d28191046f227724d9,1,1,2
0x32489e4f44895ec8343ed0f81168ae4c94834d1d,1,1,2
0xadb7542664a5a285db8d51b1c671834dc33a3ba2,1,1,2
0x62786c5bdda1333d19498a4adc8ce2c63a5546fc,1,2,3
0x34cd4a976906e7faa84dd6876e934624a3239b78,1,1,2
0x0e0df188df28b61be3e2513bb7106b1d83ad8170,1,1,2
0xf96edc51e23b4bc9739b9ea0b6c6c5046dad7b18,1,1,2
0x41562c4a6da2e2ab8bc8ac8a43e7c99816bbbc3a,1,1,2
0x00cc675444fba22368dad2ed5a33e533284f344e,1,1,2
0xf402bb8138d88c91196c6f50901265119753efd1,1,1,2
0xfd61202aba7d4d292fe9b0fa54e37a8f983c0129,1,2,3
0xa9373f3eeb843c40f3fdb8db3353a70db76833ba,1,1,2
0x8b3610985fc92a4a37f581773856afaa941e010c,3,4,7
0x8d3399f572291a595932d490550a6079924ff6ed,1,1,2
0xb2be68afe9eeece352fe87e9f8973fee26e6a54e,1,1,2
0x99a2c820a287081fa7290b3b253d26fc67b5ba46,1,2,3
0x8981ea57a6fd5e4c6a1ce90a2f6af419791e6f19,1,1,2
0xe3bd160be890fc285bfc2385dc20eab00929be98,1,1,2
0x3a4cb781e486241f1571c8b284d90d0386e60ad2,1,1,2
0x3be751b4f24829b2a8d4f340a54395c2a25d6487,1,1,2
0x2ce5884d8721caae1d5a042d946acc0cd9ce034c,1,1,2
0x8998d2e923afd19b29eb002aff1eb9b4de161324,2,1,3
0x60f5eb6d8a1948cf5cf5134c3134eb63a14d4a4d,1,1,2
0xa343fa1a1affca256eaca414d743ee515cf03a00,1,1,2
0x1b3fcb7655582095e4f5cde0c1163f2199de29bf,1,1,2
0x1966c6c9092f93fe4268db88e6ae5643d9427c6a,1,1,2
0xe039c55a0cb62ca8809498f3c32167659bf5cba6,1,1,2
0x459c7b573d5af4f2237a59d2d1f770f55353e01f,1,1,2
0x8c40a71f5866847d0ef0f42177f5473a8481454b,1,1,2
0x8efeebc384e8a7a22410036c5e69dccf920719bf,1,1,2
0x6de3f8a52e94c3496436f77290b606b3005c6dcc,1,1,2
0x2fc46a029cbbd2f71fb8834e0c1607e3d430d1c3,1,1,2
0x6fb817cac203426470b2c744ae7209e7f10a25f3,1,1,2
0xd0e76415cf59e0e43b9ffd290a91a35b6f2d92de,1,1,2
0x674e447016bdf7315ec840b9309e9ff7824b11c5,1,1,2
0x706f60f0895b193da3c0010a182a767cf1bbcc6c,1,1,2
0x0d2dc86bbc0addf9cd7529fc8f5c3d0d5b702543,1,1,2
0x8a161a6c92473d5113950fb4223e4ab56454f875,2,1,3
0xf525fecaf7c2de4af67326aaafba07f1ab2e357b,1,1,2
0x13800d940d75883800bd40ba6d33a5a1a359e58f,1,1,2
0x100bd2fd87aa25a7f07048ec23e2f6b484668580,1,1,2
0x138985b1583742f26c1c3ecedf2248130ce785e1,1,1,2
0xf059814714088ea5b8e0d1a1490e11456f38690b,1,1,2
0xe9848138738805088daa2381f2411c2ace53642b,1,1,2
0x356f53ee4ce91b631124d0390c54cc5aeff84534,1,1,2
0xc279822d0deba0ff09f8864b3b259e6b2ce6ac6a,1,1,2
0x0e9440746c4f36ea35a7b12e52c1c4e177b96014,1,1,2
0x1d4a8bbd6779c3eb488b617a067b7369e3073c06,1,1,2
0xb17f945b2970164dfdeed1bf8e6920f82ef4e5ad,1,1,2
0x906f18868d0dd2172537ed84bf6e184f439cce15,1,2,3
0x63d8d33964c556ea4b32a33b62af1a1e8fd1a93a,1,1,2
0x77d17b5c11c0d4cf5cc8159b21247b816647039b,1,1,2
0xbe73d62d218bce5b189411a75ee442e1a45480e0,1,1,2
0xbd7d892a55e8a9fdaf87d12a15cbdf74fc3e9bcf,1,1,2
0x634df9ecc51a453126eed60735d956ee5c7b11c0,1,1,2
0x9d71362db5415d63ce687717ce3544d28215ede8,1,1,2
0xf1586bf5f4976b506028c930bdd261cd2b5110f1,1,1,2
0xe739742a9cd7788c375690e417260e4f51de728a,1,1,2
0x5a07caeec04b066eed7c308150e7739e0bc467c2,1,1,2
0xdcc9c2f84b88d95ad31b8e0f30024671d01a18dc,1,1,2
0x760bc40ac6f6ba0ab78ab3effafcc733391c5df7,1,1,2
0x0c0dac65aa7ef5f7e8b2032c469ab27e6e4b82d9,1,1,2
0x03e55ec426484842d63d9fdda5b61b5ca4d7399b,1,1,2
0x716a61737d12a4d1b69c180d009c940f2902fc5e,1,1,2
0x42349c770f7206a9fc6cd328de5864d19296c82f,1,1,2
0xc896248969147651fb56d6dd728299e54006ef89,1,1,2
0xe511a2720bd41bcdd942584a071781f8bd887076,1,1,2
0x434e9d330b9017b4152e9b1ab2c55cf2ddb47d33,1,1,2
0xdc5137415efc7bff2f73271228096001cae0fc38,1,1,2
0x1d2a9df4e0d5f0493daeda94f589f00697c40f9d,4,2,6
0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,7,13,20
0x99cf3c1098cad62f4ff3654420d4c8b783f97c40,1,2,3
0x2b44f3f308858da042677e00301040f63dfcf8c8,2,1,3
0x983e3660c0be01991785f80f266a84b911ab59b0,4,3,7
0x5f4db29f86ef7a4a25698e03e8a8f34b52f7e02c,1,1,2
0xb8acb3c53d06f29d47f3a7db2311f9a6e964e757,1,1,2
0xd00dd284e570e7a2ab3cd88d6749826523dc5f4d,1,1,2
0x8e2f313be1ccfbb439786de89644824456a3ce90,1,1,2
0x3629322edb1d3b5399c4c1b9321cf75cf865c063,1,1,2
0xbc3d6558cf0126799b72d12dbf6b2615199cfd41,1,1,2
0x25aacb1762946402a29eb6e05620c31ba9b3e92d,1,1,2
0xc1418f5660d76639fa1eefc0c18845d965740c35,1,1,2
0x5a47243fde098eda4c5c042b531530ef6713ae7b,1,1,2
0xf68703b9bbadb619248a5b45b125a203956618d2,1,1,2
0xa1323b3f9b5b95ec2481e0a24534bbdda242e2de,1,1,2
0x152a4299bf45ce80cc9b48515861ddcd8d6967e8,1,1,2
0x0ec27857a3d5e0ac8fe6e94d6407952b6df00fbf,1,1,2
0xfe64d3df8fcc330b5581b7f440b15152572ec3d7,1,1,2
0x3ebd22b15603b98e26ed81b23ce2530269402753,1,1,2
0x72b07eb637d63ab84ba11cd97af7927a094c87fd,1,1,2
0x3d605761cbe567e1d35d9c2fe3ba712c90b6176d,2,1,3
0x96ccc190569eb0b276fd010cf82ad227e421a4fd,1,1,2
0x290ae67c2007ddf5c1dbefdce88bfb3d150ea63a,1,1,2
0x43fc7c4627841aea13e3473a9d089b87da77411d,1,1,2
0xad0e8d84d6de1d5f912dc57455f6cf79c8710114,1,1,2
0x2df108a7dd1df5d3264e5aff218c3439188aa814,1,1,2
0x7a735871f6d06ab138dab8e8b67443df162cee2a,1,2,3
0x1be37b1b202af3ebbbbfcd86838e0509bc67e117,1,1,2
0xfe62befbd7a40d279296d41f86d39fe1d882eb97,1,1,2
0xe83f0c8025db5e4ada4b63ced685854dfe732109,1,1,2
0x3730f3d58a3ccb7f70f24e9227c2e197ee1bd2b7,1,1,2
0x3b63e9915144a4ff1acbf11c23c0ae048ee46cfa,1,1,2
0x27b0d28d62972ed499bc867dfc67ae912fb7f9ce,1,1,2
0xc9c708bd6e1b219b887aad06e219b4d189f7e157,1,1,2
0x1bf8b2e29bef613853fdc538c44ab19f9a45b3e2,1,1,2
0xb94c9b4fc38a33b4272149d61785e7b61f704385,1,1,2
0xf1935e97f8892cde845abb27786d6a722387487a,1,1,2
0xd2082b7f68c34e1a675b4dfbd5fbd73f4b8f5bb9,1,1,2
0x7aabe4b84627ba6aa83fedf1ee2a060872cf79d7,1,1,2
0xfd1e79126e7eedcb77511961624f6d0af2d299ef,1,1,2
0x8c73c5fc9ee25750cadc32eb72adb406545fcc33,1,1,2
0xf73bdbfb2ed64bf07b4cf519272a1e806b8382dc,1,1,2
0xec33b0aef50e29463de5e7da7763aaad38c4d5bf,1,1,2
0x76528a922b5551f88463b3bd04e0840e74e9bff4,1,1,2
0x90c1076a8a4c3a8f1acaf82e020706a5e092ccfe,1,1,2
0xc9b0e9f94f914da59e322bb4ef723cd30c6ea456,1,1,2
0x99a260c5f9aef6b61d6ddcf7cea15b508f089765,1,1,2
0xaf60959e2d8f5ea09fa84277ec2a85993ae3351f,1,1,2
0xac63254c3f2be9ed0e47d009f5f0729f8e00f4eb,1,1,2
0xd17ece7104a32f67d22e4996f76d3716845494ca,1,1,2
0xbe129684744a5559a5293cc79de1e59a73d55e79,1,1,2
0xa002dc736a951d3e381b284a9b3c09bcba0a3992,1,1,2
0x2c9805430b738e3a72570efc6444b2e68e55867a,0,2,2
0x27f7e315d9d2095f4f406a0fe827d2471a72927c,1,1,2
0x501c11392be2d9e6bb3b223f508d7be921597cb6,1,1,2
0x416bb7c29646797eadbf1d313a3dcbaac2193a8f,1,1,2
0xa3a2df54e600dd03b2929758f6f56b59e0b1189f,1,1,2
0x7bed993c8e6078554e778381a0ddad3bfd1b081d,1,1,2
0x253b30ccdcd605e5da778493f385310bc0c6f07c,1,1,2
0x67a62880357aa60a8c882136725c6f5c08900de7,1,1,2
0xcadc2325762748548ab3e92aaef7feae21490752,1,1,2
0xeb2609ab5ca27dbca7f05d271bc539357c77f8c9,1,1,2
0xe2fab1300bbea2b80f426b74bffac195c5627128,1,1,2
0xb59553620e48bef72f7372effb7215b4b7afc687,1,1,2
0x9aa935ffd32f71c76689601cd5a0f85a4b062b2a,1,1,2
0x2e840ed73667e989dda351baae390fadbace1387,1,1,2
0xdbcb22b1f308f0a5881b2e20e497d2b6adf9a156,1,1,2
0x4af46fd3316d8d74bbb1fdff84fa709106a1427b,1,1,2
0xdb3a4d2b87706185fd0fbc7f4b821037bcee0d7d,1,1,2
0xabea16593e758f0f5d22a17bc3b6ef08840f5350,1,1,2
0xad3a4530dfa4f69fb28664d0a9cb3cabf268c45e,1,1,2
0x2e07725defc575fdd6f05cad527e52fba8f3a6c5,1,1,2
0x6104a4f808870027126aa908a56f0df24593f370,1,1,2
0x5ebd1c805cf3b860d81e9c9f2f05a0340269113c,1,1,2
0x81f95fceb223fc938daca21dd35f15aa4444c1a1,1,1,2
0xdaa4263d4e9ac47d45f919aa98692f7daeee51c3,1,1,2
0x691954c351302214befaeb2d197e5b989b5a0640,1,1,2
0xb7c8fb52febe711db99c31f846a107dd439f7651,1,1,2
0x64a25a7a8e6c6dd323c5b5d91c5b8f60fe139a35,1,1,2
0xcf8f0a5debada815c9c83ab06657028477c854d0,1,1,2
0xf1d2ee7da4f42ec511f0ec0a68fac3e67a7f20bf,1,1,2
0x7b733f23dbee432504460f833de243f13158702d,1,1,2
0xd38b6167e3c02770d475393d9b296e0dda775e44,1,1,2
0x36451e1b9e2bf4b78cfd713786673fdeafce1ce9,1,1,2
0x78e405127410afe56b919ca0af2c3f7943833a0a,1,1,2
0x5132d4a98a3ab9aefa43d4dc3dd6f84673df0639,1,1,2
0x123c1ba8be1e7b6d86683b75c51de827b8f6bf6d,1,1,2
0xb85a4752c888130133499cea6c81b26db57b4a29,1,1,2
0x0939e42a6dcfc14b8e83fea5a9dafccce6ffe6d9,1,1,2
0xd72c4112ca82cf5774b727dc4369b10e3e1e38b1,1,1,2
0x67db85a962026a9c8d45b10f0d0cd5f50306ea3a,1,1,2
0xebc5bcb449390009378fc62ab834702a92c1fd9c,1,1,2
